data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[0],0.02,4,10,120.75999999999999,120.53999999999996,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[1],0.02,4,10,120.5,120.72000000000003,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[2],0.02,4,10,119.55999999999995,120.51000000000022,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[3],0.02,4,10,121.2800000000002,21.34999999999991,5.160316085040829e-06,0.0018250594671935696,4,5
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[4],0.02,4,10,122.13999999999987,120.65000000000009,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[5],0.02,4,10,121.76000000000022,17.109999999999673,1.7109637412623046e-06,0.0006695701528018645,2,3
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[6],0.02,4,10,119.2800000000002,120.17000000000007,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[7],0.02,4,10,121.52999999999975,15.019999999999982,4.888859307635127e-06,0.0010048225360220647,6,7
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[8],0.02,4,10,122.53999999999996,120.82999999999993,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[9],0.02,4,10,119.98999999999978,45.45000000000027,6.892828649905482e-07,0.0004027080532819998,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[10],0.02,4,10,121.5,121.04999999999973,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[11],0.02,4,10,122.15999999999985,14.110000000000127,3.0380992977787517e-05,0.010969234589004164,3,4
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[12],0.02,4,10,121.16000000000031,121.1899999999996,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[13],0.02,4,10,120.75,120.72000000000025,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[14],0.02,4,10,120.63000000000011,30.23999999999978,1.0387920391807308e-05,0.005119755737688315,2,3
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[15],0.02,4,10,120.4399999999996,120.61999999999989,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[16],0.02,4,10,122.65000000000055,47.5,2.801781970714309e-06,0.002088599604513662,1,2
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[17],0.02,4,10,120.64999999999964,120.64000000000033,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[18],0.02,4,10,120.96000000000004,29.299999999999272,1.3275309883171748e-05,0.005550077227129066,2,3
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[19],0.02,4,10,119.68000000000029,119.81999999999971,0.0,0,0,1
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[20],0.02,4,10,119.51999999999953,67.47000000000025,1.6803127465844207e-06,0.0010055267548732254,1,2
