data_source,threshold,min_num,run_times,csi_time,my_method_time,mean_error,max_error,linear,curve
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[0],0.02,3,10,119.95999999999185,1.8800000000046566,1.3911985573181324e-05,0.007823044173057766,17,18
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[1],0.02,3,10,120.07000000000698,3.4400000000023283,4.388031471731069e-05,0.018973670652974277,17,18
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[2],0.02,3,10,123.41999999999825,3.069999999992433,1.263751986305034e-05,0.0030216554965298917,18,19
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[3],0.02,3,10,120.60000000000582,1.3699999999953434,6.220524793617104e-05,0.017125959329598543,28,29
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[4],0.02,3,10,122.41000000000349,1.9000000000087311,8.013563528573141e-05,0.038828400067881054,22,23
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[5],0.02,3,10,121.02000000000407,1.4900000000052387,2.5756605224193423e-05,0.009463913219100622,18,19
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[6],0.02,3,10,124.25,4.240000000005239,5.8979265707735944e-05,0.028667061158947876,15,15
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[7],0.02,3,10,121.08999999999651,0.8500000000058208,0.0001444721388310319,0.06084645803026084,52,53
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[8],0.02,3,10,121.90000000000873,2.0899999999965075,0.00010551181118107008,0.09256733137778118,16,17
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[9],0.02,3,10,119.73000000001048,1.360000000000582,4.645076445732905e-05,0.02649869022773437,21,22
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[10],0.02,3,10,120.95999999999185,1.1300000000046566,0.00016292177222751135,0.11475312912705823,33,34
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[11],0.02,3,10,119.7100000000064,3.1999999999970896,3.7826457589414426e-05,0.010969234589004164,13,14
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[12],0.02,3,10,120.27999999999884,1.889999999999418,1.8909602782312245e-05,0.005910712794744181,20,21
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[13],0.02,3,10,120.63000000000466,1.7899999999935972,3.8064940330666163e-05,0.008232518609954742,21,22
UCR_TS_Archive_2015/Haptics/Haptics_TRAIN[14],0.02,3,10,122.58000000000175,2.1199999999953434,2.3128162656088054e-05,0.005119755737688315,14,15
